Timestamp,Velocidade de produção (m/min),Tensão da corda (N),Torque do motor (Nm),Comprimento da corda (m),Espessura/diâmetro da corda (mm),Torção (twist) (voltas/m),Homogeneidade (score 0-100),Alinhamento de fios (score 0-100),Temperatura (°C),Umidade (%),Vibração de motores (mm/s),Consumo de energia (kWh),Estado de sensores e atuadores,Paradas de emergência,Coberturas ou proteções abertas,Alarmes e falhas
2025-08-07 09:21:00,54.15,198.55,29.08,468.11,10.14,5.0,98.71,97.52,25.73,62.25,0.5,1.53,OK,Não,Não,OK
2025-08-07 09:22:00,51.74,192.08,30.21,468.97,9.91,4.92,96.97,97.51,23.61,59.99,0.64,1.76,OK,Não,Não,OK
2025-08-07 09:23:00,49.35,196.92,32.38,469.79,10.05,5.26,98.61,97.72,26.66,58.83,0.48,1.58,OK,Não,Não,OK
2025-08-07 09:24:00,52.4,181.06,31.04,470.66,10.06,4.9,99.47,96.88,24.16,58.86,0.6,1.39,OK,Não,Não,OK
2025-08-07 09:25:00,49.18,202.13,28.29,471.48,9.95,4.72,97.97,96.3,21.61,61.1,0.46,1.44,OK,Não,Não,OK
2025-08-07 09:26:00,45.92,200.01,29.83,472.25,9.92,4.9,100.0,99.05,25.83,62.52,0.68,1.47,OK,Não,Não,OK
2025-08-07 09:27:00,47.98,191.83,28.79,473.05,10.16,5.12,96.28,96.16,20.95,58.88,0.61,1.41,OK,Não,Não,OK
2025-08-07 09:28:00,46.26,206.59,29.42,473.82,10.02,5.28,98.69,98.25,23.48,62.19,0.55,1.4,OK,Não,Não,OK
2025-08-07 09:29:00,49.3,209.38,29.38,474.64,10.06,5.02,99.17,98.89,28.63,59.68,0.25,1.57,OK,Não,Não,OK
2025-08-07 09:30:00,50.04,183.92,29.28,475.47,9.92,5.26,98.89,96.55,26.59,61.0,0.54,1.45,OK,Não,Não,OK
2025-08-07 09:31:00,53.35,192.37,28.12,476.36,9.88,4.73,97.8,97.08,26.47,56.45,0.38,1.54,OK,Não,Não,OK
2025-08-07 09:32:00,50.65,192.31,29.81,477.21,9.94,4.91,97.71,99.21,23.32,56.79,0.54,1.68,OK,Não,Não,OK
2025-08-07 09:33:00,49.56,190.6,29.16,478.03,9.99,4.94,98.44,98.53,24.72,61.64,0.63,1.45,OK,Não,Não,OK
2025-08-07 09:34:00,51.66,208.29,25.61,478.9,9.89,4.98,98.82,97.38,26.86,60.55,0.57,1.53,OK,Não,Não,OK
2025-08-07 09:35:00,45.58,198.06,33.08,479.65,10.0,5.02,98.6,99.2,25.96,60.81,0.59,1.4,OK,Não,Não,OK
2025-08-07 09:36:00,50.47,197.35,31.63,480.5,9.83,5.14,99.04,99.21,26.7,57.84,0.46,1.54,OK,Não,Não,OK
2025-08-07 09:37:00,51.54,179.96,29.44,481.36,9.89,4.91,96.98,98.27,27.67,59.16,0.35,1.63,Falha,Não,Não,Alerta: Falha de Sensor
2025-08-07 09:38:00,47.04,206.35,30.03,482.14,10.07,5.03,97.77,97.1,25.99,56.66,0.42,1.62,OK,Não,Não,OK
2025-08-07 09:39:00,52.29,187.61,28.24,483.01,10.06,4.99,97.06,97.59,23.15,58.31,0.47,1.5,OK,Não,Não,OK
2025-08-07 09:40:00,50.68,200.6,32.54,483.86,9.96,4.81,97.61,98.29,25.9,59.95,0.5,1.45,OK,Não,Não,OK
2025-08-07 09:41:00,49.17,202.77,32.85,484.67,9.9,4.98,99.02,97.81,24.65,60.66,0.63,1.52,OK,Não,Não,OK
2025-08-07 09:42:00,51.27,213.61,30.24,485.53,9.9,4.97,98.11,98.94,23.06,58.57,0.57,1.51,OK,Não,Não,OK
2025-08-07 09:43:00,54.54,186.91,31.54,486.44,9.96,4.97,100.0,96.47,26.34,61.1,0.72,1.55,OK,Não,Não,OK
2025-08-07 09:44:00,50.36,169.8,30.26,487.28,10.06,5.01,98.19,96.51,26.8,59.92,0.4,1.44,OK,Não,Não,OK
2025-08-07 09:45:00,50.5,201.84,27.99,488.12,10.09,5.02,98.06,98.18,24.86,59.55,0.62,1.46,OK,Não,Não,OK
2025-08-07 09:46:00,49.08,218.01,29.38,488.94,9.95,4.91,98.11,97.51,25.48,60.17,0.59,1.48,OK,Não,Não,OK
2025-08-07 09:47:00,48.3,212.39,30.2,489.74,9.88,5.25,97.36,97.37,21.89,64.2,0.49,1.57,OK,Não,Não,OK
2025-08-07 09:48:00,51.66,202.1,29.32,490.6,10.03,4.77,97.94,96.23,26.69,59.68,0.4,1.58,OK,Não,Não,OK
2025-08-07 09:49:00,48.29,195.08,29.67,491.41,9.92,4.86,99.13,98.02,26.19,61.9,0.44,1.46,Falha,Não,Não,Alerta: Falha de Sensor
2025-08-07 09:50:00,50.14,208.07,29.86,492.24,9.95,5.56,98.11,97.95,25.38,61.09,0.43,1.38,OK,Não,Não,OK
2025-08-07 09:51:00,49.04,190.26,29.88,493.06,10.13,4.79,97.21,98.65,23.12,59.5,0.67,1.54,OK,Não,Não,OK
2025-08-07 09:52:00,50.96,204.76,30.08,493.91,10.08,4.73,97.07,98.07,22.53,56.9,0.58,1.57,OK,Não,Não,OK
2025-08-07 09:53:00,50.67,205.05,28.41,494.75,10.02,5.15,97.55,97.87,28.04,58.75,0.59,1.49,OK,Não,Não,OK
2025-08-07 09:54:00,52.08,210.6,28.92,495.62,9.87,4.58,98.07,99.18,23.5,60.15,0.51,1.43,OK,Não,Não,OK
2025-08-07 09:55:00,48.98,227.6,28.07,496.44,10.02,4.95,99.19,96.69,25.2,59.79,0.48,1.45,OK,Não,Não,OK
2025-08-07 09:56:00,49.46,203.92,31.47,497.26,10.11,5.43,96.66,98.54,23.55,62.59,0.53,1.66,OK,Não,Não,OK
2025-08-07 09:57:00,48.04,194.91,26.84,498.06,9.96,4.69,97.68,96.33,21.57,58.53,0.51,1.52,OK,Não,Não,OK
2025-08-07 09:58:00,49.11,199.74,31.73,498.88,10.14,4.6,98.14,97.16,25.67,59.71,0.49,1.6,OK,Não,Não,OK
2025-08-07 09:59:00,50.75,182.31,32.08,499.73,10.13,4.7,96.17,96.79,25.91,61.07,0.54,1.42,OK,Não,Não,OK
2025-08-07 10:00:00,51.51,193.05,29.55,500.59,10.17,5.18,97.17,98.78,22.5,59.44,0.39,1.62,OK,Não,Não,OK
2025-08-07 10:01:00,48.16,195.91,26.1,501.39,10.03,5.22,97.32,97.93,26.66,61.95,0.53,1.59,OK,Não,Não,OK
2025-08-07 10:02:00,51.74,194.76,29.46,502.25,10.06,4.9,97.2,97.99,24.21,57.82,0.49,1.49,OK,Não,Não,OK
2025-08-07 10:03:00,52.71,201.52,29.9,503.13,10.14,5.14,98.19,96.89,23.38,56.96,0.43,1.56,OK,Não,Não,OK
2025-08-07 10:04:00,50.83,191.78,28.48,503.98,10.04,5.28,97.84,97.7,23.28,59.43,0.56,1.63,OK,Não,Não,OK
2025-08-07 10:05:00,53.75,211.21,29.23,504.87,9.95,5.36,97.44,97.24,26.31,59.86,0.68,1.39,OK,Não,Não,OK
2025-08-07 10:06:00,48.45,200.0,32.3,505.68,9.96,4.95,98.43,98.38,22.11,60.44,0.63,1.45,OK,Não,Não,OK
2025-08-07 10:07:00,47.51,199.91,31.0,506.47,10.02,4.54,99.72,97.01,23.14,60.28,0.47,1.55,OK,Não,Não,OK
2025-08-07 10:08:00,46.44,196.72,28.61,507.25,9.87,4.84,99.64,99.33,25.65,59.18,0.57,1.5,OK,Não,Não,OK
2025-08-07 10:09:00,52.99,201.55,27.6,508.13,9.99,4.91,96.08,96.32,25.45,56.98,0.58,1.54,OK,Não,Não,OK
2025-08-07 10:10:00,51.31,208.25,29.51,508.99,10.11,4.95,98.58,97.19,23.47,59.76,0.51,1.57,OK,Não,Não,OK
2025-08-07 10:11:00,49.89,191.33,29.68,509.82,9.78,4.96,97.82,99.68,26.93,57.92,0.5,1.55,OK,Não,Não,OK
2025-08-07 10:12:00,50.56,193.42,30.74,510.66,10.15,5.22,98.16,97.56,23.33,60.14,0.53,1.47,OK,Não,Não,OK
2025-08-07 10:13:00,47.75,196.96,29.2,511.46,10.11,5.25,97.6,96.69,24.69,57.78,0.75,1.48,OK,Não,Não,OK
2025-08-07 10:14:00,54.89,186.54,30.77,512.37,9.95,4.97,98.12,98.22,24.49,60.76,0.53,1.66,OK,Não,Não,OK
2025-08-07 10:15:00,50.26,191.81,32.9,513.21,10.05,5.22,98.15,97.52,24.49,63.34,0.37,1.51,OK,Não,Não,OK
2025-08-07 10:16:00,50.22,195.24,31.22,514.04,10.0,5.07,97.42,97.16,24.71,58.55,0.4,1.64,OK,Não,Não,OK
2025-08-07 10:17:00,51.45,208.74,29.93,514.9,10.12,5.01,97.1,96.9,24.66,57.47,0.48,1.64,OK,Não,Não,OK
2025-08-07 10:18:00,50.96,202.63,29.73,515.75,10.1,5.18,97.55,100.0,24.64,62.29,0.38,1.42,OK,Não,Não,OK
2025-08-07 10:19:00,50.45,201.94,29.46,516.59,9.86,5.01,98.23,97.75,24.73,63.53,0.49,1.57,OK,Não,Não,OK
2025-08-07 10:20:00,48.42,208.51,31.77,517.4,10.06,5.41,98.6,96.07,26.63,57.51,0.72,1.39,OK,Não,Não,OK
2025-08-07 10:21:00,50.94,198.63,29.06,518.25,9.98,4.71,98.85,99.49,24.65,59.82,0.45,1.66,OK,Não,Não,OK
2025-08-07 10:22:00,53.76,203.9,30.07,519.14,10.01,4.9,97.51,98.61,26.04,60.97,0.39,1.52,OK,Não,Não,OK
2025-08-07 10:23:00,52.69,198.97,30.08,520.02,9.93,4.97,98.28,97.23,25.22,59.48,0.48,1.51,OK,Não,Não,OK
2025-08-07 10:24:00,53.19,202.65,29.25,520.91,10.17,5.09,98.96,97.07,25.55,56.5,0.49,1.41,OK,Não,Não,OK
2025-08-07 10:25:00,48.98,194.17,27.94,521.73,10.1,5.25,99.17,98.67,26.17,57.25,0.4,1.44,OK,Não,Não,OK
2025-08-07 10:26:00,48.02,175.61,30.48,522.53,9.93,5.0,97.94,97.75,23.29,57.46,0.38,1.52,OK,Não,Não,OK
2025-08-07 10:27:00,49.75,198.66,29.91,523.35,9.87,4.72,97.78,96.07,25.94,57.92,0.64,1.51,OK,Não,Não,OK
2025-08-07 10:28:00,50.11,214.23,30.75,524.19,9.96,5.17,98.19,99.79,24.68,60.17,0.55,1.46,OK,Não,Não,OK
2025-08-07 10:29:00,52.19,209.26,29.2,525.06,10.04,5.15,96.85,97.57,23.56,62.2,0.45,1.59,OK,Não,Não,OK
2025-08-07 10:30:00,46.62,209.65,31.83,525.84,10.02,4.61,97.81,99.5,26.16,57.29,0.38,1.5,OK,Não,Não,OK
2025-08-07 10:31:00,53.06,212.36,28.68,526.72,10.13,5.0,98.74,99.28,24.36,58.43,0.45,1.4,OK,Não,Não,OK
2025-08-07 10:32:00,49.68,200.89,32.57,527.55,10.08,4.68,98.64,97.0,25.57,57.78,0.38,1.57,OK,Não,Não,OK
2025-08-07 10:33:00,49.15,201.97,27.38,528.37,10.1,4.87,97.73,99.03,20.93,60.58,0.44,1.38,OK,Não,Não,OK
2025-08-07 10:34:00,47.98,193.82,30.65,529.17,10.03,4.82,98.22,97.35,26.09,58.36,0.71,1.31,OK,Não,Não,OK
2025-08-07 10:35:00,46.69,196.84,30.71,529.95,9.86,5.16,97.18,96.13,28.89,57.98,0.52,1.51,OK,Não,Não,OK
2025-08-07 10:36:00,51.65,206.16,28.81,530.81,9.98,5.02,98.7,97.58,24.99,56.81,0.44,1.4,OK,Não,Não,OK
2025-08-07 10:37:00,50.15,212.04,30.64,531.64,10.11,4.74,69.87,64.91,24.6,62.72,0.57,1.52,OK,Não,Não,Alerta: Homogeneidade Baixa
2025-08-07 10:38:00,47.42,198.61,31.92,532.43,9.99,5.18,97.72,97.54,24.31,64.38,0.41,1.58,OK,Não,Não,OK
2025-08-07 10:39:00,47.41,195.5,26.67,533.22,10.05,4.71,97.64,97.69,25.83,60.17,0.46,1.6,OK,Não,Não,OK
2025-08-07 10:40:00,49.33,200.01,30.75,534.05,9.97,5.07,97.94,99.14,24.54,62.97,0.31,1.55,OK,Não,Não,OK
2025-08-07 10:41:00,53.34,206.01,26.26,534.93,9.9,4.84,97.55,98.11,25.97,58.87,0.63,1.37,OK,Não,Não,OK
2025-08-07 10:42:00,49.48,185.56,28.55,535.76,9.99,4.93,98.66,97.16,27.58,60.0,0.48,1.43,OK,Não,Não,OK
2025-08-07 10:43:00,46.99,177.04,32.44,536.54,10.03,5.1,97.6,98.7,26.26,61.3,0.42,1.5,OK,Não,Não,OK
2025-08-07 10:44:00,49.51,194.49,29.13,537.37,9.93,5.1,99.59,98.2,24.74,58.5,0.56,1.5,OK,Não,Não,OK
2025-08-07 10:45:00,49.45,187.79,28.24,538.19,9.98,5.27,99.47,95.48,23.33,59.68,0.4,1.41,OK,Não,Não,OK
2025-08-07 10:46:00,44.61,194.92,29.7,538.94,9.91,4.98,97.11,98.43,24.39,59.43,0.4,1.45,OK,Não,Não,OK
2025-08-07 10:47:00,49.89,198.52,33.1,539.77,10.11,5.06,98.07,98.39,24.76,60.88,0.46,1.58,OK,Não,Não,OK
2025-08-07 10:48:00,49.54,195.47,27.25,540.59,9.97,4.91,97.35,98.02,23.02,60.12,0.38,1.55,OK,Não,Não,OK
2025-08-07 10:49:00,51.39,214.52,28.42,541.45,10.15,5.04,97.67,98.89,26.63,58.55,0.43,1.47,OK,Não,Não,OK
2025-08-07 10:50:00,53.7,203.27,32.25,542.34,10.15,5.09,100.0,97.33,25.85,59.4,0.48,1.6,OK,Não,Não,OK
2025-08-07 10:51:00,52.25,203.0,32.79,543.21,9.99,4.98,97.69,98.34,23.43,62.23,0.49,1.37,OK,Não,Não,OK
2025-08-07 10:52:00,49.46,206.22,29.84,544.04,9.9,4.64,98.36,96.43,22.33,61.1,0.37,1.58,OK,Não,Não,OK
2025-08-07 10:53:00,47.79,188.61,28.14,544.84,9.79,5.07,98.54,98.41,26.08,60.92,0.48,1.57,OK,Não,Não,OK
2025-08-07 10:54:00,55.15,210.39,33.14,545.75,9.85,5.07,97.0,99.95,22.53,64.51,0.56,1.57,OK,Não,Não,OK
2025-08-07 10:55:00,50.12,199.24,32.39,546.59,9.86,4.86,97.14,97.01,25.13,57.74,0.57,1.53,OK,Não,Não,OK
2025-08-07 10:56:00,50.03,206.7,31.02,547.42,10.14,4.74,96.79,97.24,24.39,61.42,0.45,1.43,OK,Não,Não,OK
2025-08-07 10:57:00,49.95,189.28,28.78,548.26,10.01,5.3,97.11,97.29,26.2,60.11,0.48,1.56,OK,Não,Não,OK
2025-08-07 10:58:00,50.4,184.46,29.93,549.1,10.04,5.1,95.15,98.13,26.22,60.69,0.48,1.46,OK,Não,Não,OK
2025-08-07 10:59:00,49.71,208.18,29.76,549.92,9.78,4.95,98.54,96.94,23.77,60.36,0.36,1.52,OK,Não,Não,OK
2025-08-07 11:00:00,48.85,203.76,30.5,550.74,9.88,4.77,100.0,98.42,26.33,58.6,0.45,1.43,OK,Não,Não,OK
2025-08-07 11:01:00,48.91,190.98,32.18,551.55,10.09,4.84,98.15,98.85,24.57,57.93,0.58,1.47,OK,Não,Não,OK
2025-08-07 11:02:00,49.93,191.3,31.32,552.39,10.03,5.26,96.58,98.53,25.03,60.0,0.58,1.49,OK,Não,Não,OK
2025-08-07 11:03:00,48.91,211.25,28.38,553.2,9.99,5.03,97.36,96.23,25.06,58.44,0.54,1.54,OK,Não,Não,OK
2025-08-07 11:04:00,48.57,188.11,32.06,554.01,10.06,4.89,97.54,99.0,28.37,59.26,0.23,1.56,OK,Não,Não,OK
2025-08-07 11:05:00,50.21,216.43,30.47,554.85,10.16,5.1,96.98,98.94,24.82,61.6,0.42,1.67,OK,Não,Não,OK
2025-08-07 11:06:00,49.49,190.99,31.03,555.67,9.98,4.84,98.86,98.83,22.49,57.55,0.55,1.51,OK,Não,Não,OK
2025-08-07 11:07:00,53.01,206.38,32.2,556.56,10.01,5.3,98.81,98.37,23.93,59.62,0.67,1.41,OK,Não,Não,OK
2025-08-07 11:08:00,44.7,196.71,28.33,557.3,10.02,5.27,96.84,98.22,26.11,62.11,0.5,1.58,OK,Não,Não,OK
2025-08-07 11:09:00,52.18,206.03,29.95,558.17,10.24,4.91,98.73,99.03,24.57,58.99,0.51,1.53,OK,Não,Não,OK
2025-08-07 11:10:00,52.49,194.56,29.2,559.05,9.79,4.87,99.53,99.92,25.02,62.94,0.49,1.48,OK,Não,Não,OK
2025-08-07 11:11:00,45.85,198.37,27.65,559.81,10.07,4.48,99.9,97.05,24.35,56.9,0.37,1.46,OK,Não,Não,OK
2025-08-07 11:12:00,49.31,200.41,30.52,560.63,9.99,4.7,100.0,99.08,20.78,63.64,0.54,1.44,OK,Não,Não,OK
2025-08-07 11:13:00,49.26,189.98,33.77,561.45,10.06,4.73,97.1,97.91,23.83,60.04,0.35,1.43,OK,Não,Não,OK
2025-08-07 11:14:00,47.18,207.41,27.24,562.24,9.93,5.03,100.0,97.87,24.88,57.34,0.49,1.38,OK,Não,Não,OK
2025-08-07 11:15:00,48.44,194.87,29.95,563.05,10.0,4.93,97.65,96.46,22.35,61.67,0.51,1.6,OK,Não,Não,OK
2025-08-07 11:16:00,47.78,197.71,30.96,563.84,10.07,4.73,97.41,97.72,23.23,60.86,0.5,1.54,OK,Não,Não,OK
2025-08-07 11:17:00,53.5,190.06,30.18,564.73,10.31,4.94,98.33,97.0,24.49,62.76,0.37,1.51,OK,Não,Não,OK
2025-08-07 11:18:00,51.87,174.38,29.83,565.6,10.08,5.1,97.42,97.54,24.5,56.93,0.43,1.44,OK,Não,Não,OK
2025-08-07 11:19:00,52.54,198.09,28.05,566.47,9.92,5.11,98.4,96.9,25.59,57.81,0.57,1.61,OK,Não,Não,OK
2025-08-07 11:20:00,51.44,224.13,30.35,567.33,9.96,4.62,96.68,97.55,24.58,61.54,0.51,1.36,OK,Não,Não,OK
2025-08-07 11:21:00,47.74,207.85,28.86,568.13,9.95,4.97,97.76,97.59,25.54,65.1,0.43,1.49,OK,Não,Não,OK
2025-08-07 11:22:00,48.95,199.81,26.72,568.94,9.82,4.72,99.29,98.1,23.95,61.15,0.39,1.6,OK,Não,Não,OK
2025-08-07 11:23:00,50.98,197.37,31.79,569.79,9.97,5.18,97.94,96.39,25.32,61.46,0.58,1.3,OK,Não,Não,OK
2025-08-07 11:24:00,47.56,200.22,31.44,570.59,10.07,5.16,98.14,96.55,27.21,58.48,0.5,1.52,OK,Não,Não,OK
2025-08-07 11:25:00,51.43,205.47,30.08,571.44,9.87,4.82,98.48,98.36,25.43,59.64,0.39,1.43,OK,Não,Não,OK
2025-08-07 11:26:00,49.52,188.19,30.34,572.27,10.1,4.85,99.17,97.2,24.65,58.76,0.48,1.51,OK,Não,Não,OK
2025-08-07 11:27:00,49.25,211.14,31.61,573.09,10.05,4.91,96.34,99.07,23.59,61.0,0.42,1.46,OK,Não,Não,OK
2025-08-07 11:28:00,51.42,207.15,30.34,573.95,9.93,4.55,98.58,98.23,25.13,61.86,0.53,1.56,OK,Não,Não,OK
2025-08-07 11:29:00,50.89,207.18,31.36,574.79,9.99,5.07,97.73,98.61,24.67,60.37,0.63,1.62,OK,Não,Não,OK
2025-08-07 11:30:00,49.28,204.38,29.55,575.62,10.16,4.95,98.17,99.41,25.84,61.59,0.39,1.75,OK,Não,Não,OK
2025-08-07 11:31:00,52.32,200.2,31.97,576.49,10.07,5.19,99.06,97.69,22.27,59.94,0.52,1.49,OK,Não,Não,OK
2025-08-07 11:32:00,47.84,206.73,30.48,577.28,10.0,4.78,96.81,97.43,24.72,62.65,0.51,1.57,OK,Não,Não,OK
2025-08-07 11:33:00,51.23,205.92,30.29,578.14,9.98,4.88,96.99,98.87,25.63,58.28,0.29,1.53,OK,Não,Não,OK
2025-08-07 11:34:00,51.19,196.46,28.09,578.99,10.01,4.7,96.06,98.51,25.19,62.83,0.58,1.54,OK,Não,Não,OK
2025-08-07 11:35:00,49.38,194.26,30.43,579.81,9.95,4.8,97.45,97.81,24.5,58.57,0.71,1.65,OK,Não,Não,OK
2025-08-07 11:36:00,50.65,201.02,28.75,580.66,9.79,4.76,99.33,99.39,24.48,60.03,0.51,1.43,OK,Não,Não,OK
2025-08-07 11:37:00,47.5,215.49,29.04,581.45,10.2,5.2,97.88,97.79,23.35,57.61,0.64,1.46,OK,Não,Não,OK
2025-08-07 11:38:00,51.85,187.61,28.78,582.31,10.02,4.86,96.66,98.03,25.57,61.01,0.37,1.48,OK,Não,Não,OK
2025-08-07 11:39:00,49.63,185.32,28.4,583.14,10.04,5.02,97.51,98.02,25.64,60.26,0.43,1.4,OK,Não,Não,OK
2025-08-07 11:40:00,48.95,201.65,33.19,583.96,9.99,4.92,96.51,97.07,22.88,61.48,0.51,1.5,OK,Não,Não,OK
2025-08-07 11:41:00,52.1,200.51,32.0,584.83,9.93,4.75,96.87,98.08,26.15,56.53,0.41,1.57,OK,Não,Não,OK
2025-08-07 11:42:00,48.59,201.73,32.88,585.64,9.98,4.97,98.39,99.4,24.02,60.27,0.5,1.58,OK,Não,Não,OK
2025-08-07 11:43:00,47.18,202.44,28.17,586.42,9.84,5.12,96.83,98.44,24.44,60.81,0.6,1.48,OK,Não,Não,OK
2025-08-07 11:44:00,46.89,197.77,30.11,587.2,10.23,4.76,99.11,98.03,27.78,58.02,0.41,1.61,OK,Não,Não,OK
2025-08-07 11:45:00,51.21,214.9,28.06,588.06,9.88,5.16,97.93,97.84,27.4,61.07,0.6,1.29,OK,Não,Não,OK
2025-08-07 11:46:00,47.44,183.99,28.96,588.85,9.9,4.83,98.09,98.33,22.83,55.41,0.31,1.73,OK,Não,Não,OK
2025-08-07 11:47:00,53.51,191.72,28.62,589.74,9.96,4.9,97.72,98.75,23.08,59.74,0.44,1.56,OK,Não,Não,OK
2025-08-07 11:48:00,45.84,198.97,31.86,590.5,10.13,5.11,98.77,98.61,23.42,62.82,0.48,1.46,OK,Não,Não,OK
2025-08-07 11:49:00,53.39,183.57,29.41,591.39,10.0,4.87,98.78,97.67,27.38,59.73,0.41,1.55,OK,Não,Não,OK
2025-08-07 11:50:00,50.42,198.24,31.6,592.23,9.88,5.01,98.34,98.32,24.09,58.56,0.44,1.48,OK,Não,Não,OK
2025-08-07 11:51:00,49.81,216.61,30.91,593.06,10.13,4.94,98.56,98.48,22.79,59.87,0.64,1.29,OK,Não,Não,OK
2025-08-07 11:52:00,48.91,200.21,33.46,593.88,10.07,5.03,97.79,96.99,26.85,60.2,0.62,1.5,OK,Não,Não,OK
2025-08-07 11:53:00,50.8,202.31,27.78,594.73,10.05,4.52,98.54,98.17,25.89,61.79,0.57,1.59,OK,Não,Não,OK
2025-08-07 11:54:00,49.92,187.4,31.89,595.56,10.07,4.63,97.66,95.84,28.38,60.26,0.6,1.6,OK,Não,Não,OK
2025-08-07 11:55:00,52.21,193.84,31.72,596.43,10.24,5.12,98.0,98.48,25.89,61.52,0.44,1.53,OK,Não,Não,OK
2025-08-07 11:56:00,50.23,196.25,28.54,597.27,10.22,5.21,97.73,98.66,24.95,60.18,0.38,1.6,OK,Não,Não,OK
2025-08-07 11:57:00,50.3,196.82,31.51,598.1,9.93,4.82,97.54,98.75,25.38,58.5,0.42,1.54,OK,Não,Não,OK
2025-08-07 11:58:00,49.27,212.82,30.5,598.92,10.16,4.95,97.31,97.6,24.32,57.2,0.43,1.52,OK,Não,Não,OK
2025-08-07 11:59:00,49.89,205.58,29.66,599.76,10.04,5.06,98.47,98.31,26.96,60.74,0.44,1.43,OK,Não,Não,OK
2025-08-07 12:00:00,50.62,188.89,28.76,600.6,10.05,5.14,99.31,99.42,27.04,55.06,0.55,1.47,OK,Não,Não,OK
2025-08-07 12:01:00,46.58,202.47,28.92,601.38,9.83,4.59,99.17,99.41,22.63,56.47,0.53,1.47,OK,Não,Não,OK
2025-08-07 12:02:00,47.3,204.98,33.07,602.16,9.98,4.82,96.74,97.97,26.41,57.2,0.48,1.53,OK,Não,Não,OK
2025-08-07 12:03:00,51.49,211.4,30.0,603.02,9.92,4.93,99.29,98.14,23.39,61.43,0.49,1.58,OK,Não,Não,OK
2025-08-07 12:04:00,50.34,215.81,31.17,603.86,10.08,5.14,97.68,99.11,28.62,57.02,0.61,1.44,OK,Não,Não,OK
2025-08-07 12:05:00,49.63,189.85,28.81,604.69,10.11,5.5,98.6,96.5,27.28,60.94,0.37,1.36,OK,Não,Não,OK
2025-08-07 12:06:00,50.04,191.89,28.83,605.52,9.79,4.95,97.09,97.68,23.29,57.94,0.58,1.64,OK,Não,Não,OK
2025-08-07 12:07:00,50.7,187.42,31.62,606.37,10.0,4.72,98.14,99.34,25.36,59.71,0.29,1.4,OK,Não,Não,OK
2025-08-07 12:08:00,48.92,197.66,27.98,607.18,10.11,5.08,98.31,98.98,26.49,59.87,0.44,1.55,OK,Não,Não,OK
2025-08-07 12:09:00,48.44,204.66,29.38,607.99,9.98,5.26,96.52,98.37,24.06,59.68,0.65,1.53,OK,Não,Não,OK
2025-08-07 12:10:00,50.39,209.87,30.05,608.83,10.07,5.02,98.61,96.49,22.95,58.71,0.53,1.47,OK,Não,Não,OK
2025-08-07 12:11:00,48.04,199.24,30.17,609.63,10.04,4.82,99.35,97.95,25.15,56.87,0.45,1.56,OK,Não,Não,OK
2025-08-07 12:12:00,50.82,196.8,29.73,610.48,10.03,5.19,97.83,97.41,24.76,60.05,0.59,1.38,OK,Não,Não,OK
2025-08-07 12:13:00,46.59,201.52,30.59,611.25,9.97,5.13,99.36,98.33,23.63,61.12,0.56,1.66,OK,Não,Não,OK
2025-08-07 12:14:00,52.06,191.65,31.04,612.12,9.88,4.79,97.81,97.19,26.85,61.36,0.56,1.76,OK,Não,Não,OK
2025-08-07 12:15:00,50.95,220.9,31.1,612.97,9.89,5.08,98.85,96.97,23.07,60.16,0.48,1.62,OK,Não,Não,OK
2025-08-07 12:16:00,50.51,183.92,28.52,613.81,10.07,5.2,95.78,95.94,24.84,60.52,0.6,1.42,OK,Não,Não,OK
2025-08-07 12:17:00,51.97,201.85,29.57,614.68,10.0,5.24,100.0,99.22,25.27,58.46,0.44,1.27,OK,Não,Não,OK
2025-08-07 12:18:00,53.33,220.24,31.79,615.57,9.99,4.99,99.5,97.6,25.46,60.9,0.43,1.55,OK,Não,Não,OK
2025-08-07 12:19:00,52.03,200.07,31.34,616.44,9.96,4.93,97.72,98.16,26.7,60.83,0.69,1.37,OK,Não,Não,OK
2025-08-07 12:20:00,46.32,198.1,27.94,617.21,9.97,5.25,96.03,98.0,24.64,59.4,0.45,1.46,OK,Não,Não,OK
2025-08-07 12:21:00,47.44,196.43,30.53,618.0,10.1,4.76,98.29,96.93,21.09,60.1,0.3,1.65,OK,Não,Não,OK
2025-08-07 12:22:00,48.75,198.2,27.03,618.81,9.97,5.09,96.56,96.74,24.42,59.95,0.61,1.66,OK,Não,Não,OK
2025-08-07 12:23:00,50.05,213.73,30.07,619.64,9.87,4.73,98.44,96.99,26.09,60.91,0.64,1.67,OK,Não,Não,OK
2025-08-07 12:24:00,51.04,177.88,32.85,620.5,10.07,5.21,98.41,97.28,24.78,56.91,0.48,1.51,OK,Não,Não,OK
2025-08-07 12:25:00,48.55,215.33,28.58,621.3,9.98,4.95,97.06,98.37,24.79,56.87,1.81,2.93,OK,Não,Não,Alerta: Vibração Alta
2025-08-07 12:26:00,50.37,185.76,28.75,622.14,10.0,5.25,99.12,97.2,25.79,56.98,0.49,1.3,OK,Não,Não,OK
2025-08-07 12:27:00,48.49,197.33,31.15,622.95,10.16,5.1,98.81,99.75,25.99,59.11,0.71,1.35,OK,Não,Não,OK
2025-08-07 12:28:00,48.78,195.71,27.69,623.77,10.0,4.76,98.98,99.03,22.32,60.91,0.52,1.47,OK,Não,Não,OK
